/home/samuele.angheben/vr_env/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
Loaded dataset with categories: ['Faces', 'Faces_easy', 'Leopards', 'Motorbikes', 'accordion', 'airplanes', 'anchor', 'ant', 'barrel', 'bass', 'beaver', 'binocular', 'bonsai', 'brain', 'brontosaurus', 'buddha', 'butterfly', 'camera', 'cannon', 'car_side', 'ceiling_fan', 'cellphone', 'chair', 'chandelier', 'cougar_body', 'cougar_face', 'crab', 'crayfish', 'crocodile', 'crocodile_head', 'cup', 'dalmatian', 'dollar_bill', 'dolphin', 'dragonfly', 'electric_guitar', 'elephant', 'emu', 'euphonium', 'ewer', 'ferry', 'flamingo', 'flamingo_head', 'garfield', 'gerenuk', 'gramophone', 'grand_piano', 'hawksbill', 'headphone', 'hedgehog', 'helicopter', 'ibis', 'inline_skate', 'joshua_tree', 'kangaroo', 'ketch', 'lamp', 'laptop', 'llama', 'lobster', 'lotus', 'mandolin', 'mayfly', 'menorah', 'metronome', 'minaret', 'nautilus', 'octopus', 'okapi', 'pagoda', 'panda', 'pigeon', 'pizza', 'platypus', 'pyramid', 'revolver', 'rhino', 'rooster', 'saxophone', 'schooner', 'scissors', 'scorpion', 'sea_horse', 'snoopy', 'soccer_ball', 'stapler', 'starfish', 'stegosaurus', 'stop_sign', 'strawberry', 'sunflower', 'tick', 'trilobite', 'umbrella', 'watch', 'water_lilly', 'wheelchair', 'wild_cat', 'windsor_chair', 'wrench', 'yin_yang']
 Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  1.42it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.64it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.60it/s]
Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
[prompt2] Example 2293: label=umbrella, prediction=Umbrella [✓ CORRECT]
[prompt2] Example 2294: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2295: label=umbrella, prediction=Umbrella [✓ CORRECT]
[prompt2] Example 2296: label=umbrella, prediction=Umbrella [✓ CORRECT]
[prompt2] Example 2297: label=umbrella, prediction=BVDV umbrella [✓ CORRECT]
[prompt2] Example 2298: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2299: label=umbrella, prediction=Umbrella with flowers. [✓ CORRECT]
[prompt2] Example 2300: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2301: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2302: label=umbrella, prediction=Umbrella with logo [✓ CORRECT]
[prompt2] Example 2303: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2304: label=umbrella, prediction=Umbrella with flowers [✓ CORRECT]
[prompt2] Example 2305: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2306: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt2] Example 2307: label=umbrella, prediction=Umbrella [✓ CORRECT]
[prompt2] Example 2308: label=umbrella, prediction=Beach umbrella [✓ CORRECT]
[prompt2] Example 2309: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2310: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2311: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2312: label=watch, prediction=The primary object is a wristwatch. [✗ WRONG]
[prompt2] Example 2313: label=watch, prediction=The primary object is a wristwatch. [✗ WRONG]
[prompt2] Example 2314: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2315: label=watch, prediction=Watch, wristwatch, wrist watch [✓ CORRECT]
[prompt2] Example 2316: label=watch, prediction=Watch face [✓ CORRECT]
[prompt2] Example 2317: label=watch, prediction=Watch, Rolex, Datejust [✓ CORRECT]
[prompt2] Example 2318: label=watch, prediction=Watch, Rolex, Submariner [✓ CORRECT]
[prompt2] Example 2319: label=watch, prediction=Watch, Rolex, Datejust [✓ CORRECT]
[prompt2] Example 2320: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2321: label=watch, prediction=Watch, Rolex, Submariner [✓ CORRECT]
[prompt2] Example 2322: label=watch, prediction=Watch, Rolex, Datejust [✓ CORRECT]
[prompt2] Example 2323: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2324: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2325: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2326: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt2] Example 2327: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2328: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt2] Example 2329: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2330: label=watch, prediction=Watch, wristwatch, gold-plated. [✓ CORRECT]
[prompt2] Example 2331: label=watch, prediction=Watch, wristwatch, chronograph. [✓ CORRECT]
[prompt2] Example 2332: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2333: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2334: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2335: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2336: label=watch, prediction=Watch, stainless steel, silver, face, black hands, date, crown, bracelet, TUDOR. [✓ CORRECT]
[prompt2] Example 2337: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2338: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2339: label=watch, prediction=Watch face [✓ CORRECT]
[prompt2] Example 2340: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2341: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2342: label=watch, prediction=Watch on shell [✓ CORRECT]
[prompt2] Example 2343: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2344: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2345: label=watch, prediction=Watch, Seiko, Gold Tone [✓ CORRECT]
[prompt2] Example 2346: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2347: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2348: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2349: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2350: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2351: label=watch, prediction=Watch, wristwatch, gold, leather band [✓ CORRECT]
[prompt2] Example 2352: label=watch, prediction=Watch, gold, leather band [✓ CORRECT]
[prompt2] Example 2353: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2354: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2355: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2356: label=watch, prediction=Watch with moon phase. [✓ CORRECT]
[prompt2] Example 2357: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2358: label=watch, prediction=Watch face, brown leather band. [✓ CORRECT]
[prompt2] Example 2359: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2360: label=watch, prediction=Digital watch [✓ CORRECT]
[prompt2] Example 2361: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2362: label=watch, prediction=Watch with leather strap. [✓ CORRECT]
[prompt2] Example 2363: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2364: label=watch, prediction=Watch face [✓ CORRECT]
[prompt2] Example 2365: label=watch, prediction=Watch with gold case and face. [✓ CORRECT]
[prompt2] Example 2366: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2367: label=watch, prediction=Watch face [✓ CORRECT]
[prompt2] Example 2368: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2369: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2370: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2371: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2372: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2373: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2374: label=watch, prediction=Watch, gold, square face [✓ CORRECT]
[prompt2] Example 2375: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2376: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2377: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2378: label=watch, prediction=Watch [✓ CORRECT]
[prompt2] Example 2379: label=watch, prediction=Watch face [✓ CORRECT]
[prompt2] Example 2380: label=water_lilly, prediction=Yellow flower [✗ WRONG]
[prompt2] Example 2381: label=water_lilly, prediction=Pink Lotus Flower [✗ WRONG]
[prompt2] Example 2382: label=water_lilly, prediction=Water lily flower [✗ WRONG]
[prompt2] Example 2383: label=water_lilly, prediction=White Lotus Flower [✗ WRONG]
[prompt2] Example 2384: label=water_lilly, prediction=Pink Lotus Flower [✗ WRONG]
[prompt2] Example 2385: label=water_lilly, prediction=Water lily flower. [✗ WRONG]
[prompt2] Example 2386: label=water_lilly, prediction=White Lotus Flower [✗ WRONG]
[prompt2] Example 2387: label=water_lilly, prediction=Water lily flower [✗ WRONG]
[prompt2] Example 2388: label=water_lilly, prediction=Water lily flower. [✗ WRONG]
[prompt2] Example 2389: label=water_lilly, prediction=White Lotus Flower [✗ WRONG]
[prompt2] Example 2390: label=water_lilly, prediction=Water lily flower. [✗ WRONG]
[prompt2] Example 2391: label=water_lilly, prediction=Yellow flower [✗ WRONG]
[prompt2] Example 2392: label=wheelchair, prediction=Wheelchair frog [✓ CORRECT]
[prompt2] Example 2393: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2394: label=wheelchair, prediction=wheelchair [✓ CORRECT]
[prompt2] Example 2395: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2396: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2397: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2398: label=wheelchair, prediction=power wheelchair [✓ CORRECT]
[prompt2] Example 2399: label=wheelchair, prediction=wheelchair [✓ CORRECT]
[prompt2] Example 2400: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2401: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2402: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2403: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2404: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2405: label=wheelchair, prediction=Electric wheelchair [✓ CORRECT]
[prompt2] Example 2406: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2407: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2408: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt2] Example 2409: label=wild_cat, prediction=Leopard cat [✗ WRONG]
[prompt2] Example 2410: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt2] Example 2411: label=wild_cat, prediction=Leopard cat [✗ WRONG]
[prompt2] Example 2412: label=wild_cat, prediction=Leopard cat [✗ WRONG]
[prompt2] Example 2413: label=wild_cat, prediction=Leopard cat [✗ WRONG]
[prompt2] Example 2414: label=wild_cat, prediction=Ocelot resting [✗ WRONG]
[prompt2] Example 2415: label=wild_cat, prediction=Cat standing on carpet [✗ WRONG]
[prompt2] Example 2416: label=wild_cat, prediction=Cat on branch [✗ WRONG]
[prompt2] Example 2417: label=wild_cat, prediction=Snowy mountain cat. [✗ WRONG]
[prompt2] Example 2418: label=wild_cat, prediction=Cat on log [✗ WRONG]
[prompt2] Example 2419: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2420: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2421: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2422: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2423: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2424: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2425: label=windsor_chair, prediction=The primary object is: Windsor Chair. [✓ CORRECT]
[prompt2] Example 2426: label=windsor_chair, prediction=The primary object is: rocking chair. [✗ WRONG]
[prompt2] Example 2427: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2428: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2429: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2430: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2431: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2432: label=windsor_chair, prediction=The primary object is: chair. [✗ WRONG]
[prompt2] Example 2433: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2434: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2435: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt2] Example 2436: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2437: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2438: label=wrench, prediction=Spanner wrench [✓ CORRECT]
[prompt2] Example 2439: label=wrench, prediction=Wrench in square frame [✓ CORRECT]
[prompt2] Example 2440: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2441: label=wrench, prediction=Wrench in hand. [✓ CORRECT]
[prompt2] Example 2442: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2443: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2444: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2445: label=wrench, prediction=Wrench [✓ CORRECT]
[prompt2] Example 2446: label=wrench, prediction=Caliper, Vernier, Measuring [✗ WRONG]
[prompt2] Example 2447: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2448: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2449: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2450: label=yin_yang, prediction=Tie clip with yin yang symbol. [✓ CORRECT]
[prompt2] Example 2451: label=yin_yang, prediction=Taoism symbol [✗ WRONG]
[prompt2] Example 2452: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2453: label=yin_yang, prediction=Tennis ball in bowl [✗ WRONG]
[prompt2] Example 2454: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2455: label=yin_yang, prediction=Yin Yang Symbol [✓ CORRECT]
[prompt2] Example 2456: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2457: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2458: label=yin_yang, prediction=Yin and Yang Diagram [✓ CORRECT]
[prompt2] Example 2459: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2460: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2461: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2462: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2463: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
[prompt2] Example 2464: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
Saved predictions to /home/samuele.angheben/vision-reasoning/qwen_caltech_set/outputs/predictions_specific_prompt2.txt
Processing prompt3: 'What is this? Provide a 1-3 word description. Be specific.' (reasoning=False)
[prompt3] Example 0: label=Faces, prediction=man in front of bulletin board [✗ WRONG]
[prompt3] Example 1: label=Faces, prediction=man outside building [✗ WRONG]
[prompt3] Example 2: label=Faces, prediction=man in room [✗ WRONG]
[prompt3] Example 3: label=Faces, prediction=man outside building [✗ WRONG]
[prompt3] Example 4: label=Faces, prediction=man in blue shirt [✗ WRONG]
[prompt3] Example 5: label=Faces, prediction=man in front of shelves [✗ WRONG]
[prompt3] Example 6: label=Faces, prediction=Man in blue shirt outside building. [✗ WRONG]
[prompt3] Example 7: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 8: label=Faces, prediction=man with red hair [✗ WRONG]
[prompt3] Example 9: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 10: label=Faces, prediction=man in front of shelves [✗ WRONG]
[prompt3] Example 11: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 12: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 13: label=Faces, prediction=man in hallway [✗ WRONG]
[prompt3] Example 14: label=Faces, prediction=man in front of board [✗ WRONG]
[prompt3] Example 15: label=Faces, prediction=Mugshot of man [✗ WRONG]
[prompt3] Example 16: label=Faces, prediction=man with red dot on forehead [✗ WRONG]
[prompt3] Example 17: label=Faces, prediction=man in front of board [✗ WRONG]
[prompt3] Example 18: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 19: label=Faces, prediction=woman with short hair [✗ WRONG]
[prompt3] Example 20: label=Faces, prediction=woman in front of whiteboard [✗ WRONG]
[prompt3] Example 21: label=Faces, prediction=woman smiling outdoors [✗ WRONG]
[prompt3] Example 22: label=Faces, prediction=woman smiling outdoors [✗ WRONG]
[prompt3] Example 23: label=Faces, prediction=woman with papers behind her [✗ WRONG]
[prompt3] Example 24: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 25: label=Faces, prediction=woman smiling in front of map [✗ WRONG]
[prompt3] Example 26: label=Faces, prediction=woman with short hair [✗ WRONG]
[prompt3] Example 27: label=Faces, prediction=man in tie [✗ WRONG]
[prompt3] Example 28: label=Faces, prediction=man in front of whiteboard [✗ WRONG]
[prompt3] Example 29: label=Faces, prediction=man in tie [✗ WRONG]
[prompt3] Example 30: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 31: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 32: label=Faces, prediction=man in blue shirt [✗ WRONG]
[prompt3] Example 33: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 34: label=Faces, prediction=woman with white spot on forehead [✗ WRONG]
[prompt3] Example 35: label=Faces, prediction=woman [✗ WRONG]
[prompt3] Example 36: label=Faces, prediction=woman [✗ WRONG]
[prompt3] Example 37: label=Faces, prediction=woman in kitchen [✗ WRONG]
[prompt3] Example 38: label=Faces, prediction=man with long hair [✗ WRONG]
[prompt3] Example 39: label=Faces, prediction=man smiling [✗ WRONG]
[prompt3] Example 40: label=Faces, prediction=man smiling in front of directory [✗ WRONG]
[prompt3] Example 41: label=Faces, prediction=man with goatee [✗ WRONG]
[prompt3] Example 42: label=Faces, prediction=man smiling in front of bulletin board [✗ WRONG]
[prompt3] Example 43: label=Faces, prediction=man in front of shelves [✗ WRONG]
[prompt3] Example 44: label=Faces, prediction=man in hallway [✗ WRONG]
[prompt3] Example 45: label=Faces, prediction=man in library [✗ WRONG]
[prompt3] Example 46: label=Faces, prediction=man smiling [✗ WRONG]
[prompt3] Example 47: label=Faces, prediction=man wearing glasses [✗ WRONG]
[prompt3] Example 48: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 49: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 50: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 51: label=Faces, prediction=woman with blonde hair [✗ WRONG]
[prompt3] Example 52: label=Faces, prediction=woman in kitchen [✗ WRONG]
[prompt3] Example 53: label=Faces, prediction=woman with camera [✗ WRONG]
[prompt3] Example 54: label=Faces, prediction=man in cubicle [✗ WRONG]
[prompt3] Example 55: label=Faces, prediction=man with beard [✗ WRONG]
[prompt3] Example 56: label=Faces, prediction=man in plaid shirt [✗ WRONG]
[prompt3] Example 57: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 58: label=Faces, prediction=man in front of bookshelf [✗ WRONG]
[prompt3] Example 59: label=Faces, prediction=man in front of bookshelf [✗ WRONG]
[prompt3] Example 60: label=Faces, prediction=man in front of directory [✗ WRONG]
[prompt3] Example 61: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 62: label=Faces, prediction=man in white shirt [✗ WRONG]
[prompt3] Example 63: label=Faces, prediction=man smiling [✗ WRONG]
[prompt3] Example 64: label=Faces, prediction=Man in front of women's restroom sign. [✗ WRONG]
[prompt3] Example 65: label=Faces, prediction=man in white shirt [✗ WRONG]
[prompt3] Example 66: label=Faces, prediction=man smiling in room [✗ WRONG]
[prompt3] Example 67: label=Faces, prediction=man in front of shelves [✗ WRONG]
[prompt3] Example 68: label=Faces, prediction=man in front of bookshelf [✗ WRONG]
[prompt3] Example 69: label=Faces, prediction=man in kitchen [✗ WRONG]
[prompt3] Example 70: label=Faces, prediction=man in room [✗ WRONG]
[prompt3] Example 71: label=Faces, prediction=man with red hair [✗ WRONG]
[prompt3] Example 72: label=Faces, prediction=man [✗ WRONG]
[prompt3] Example 73: label=Faces, prediction=man in office [✗ WRONG]
[prompt3] Example 74: label=Faces, prediction=man in front of board [✗ WRONG]
[prompt3] Example 75: label=Faces, prediction=man in front of bookshelf [✗ WRONG]
[prompt3] Example 76: label=Faces, prediction=man with red hair [✗ WRONG]
[prompt3] Example 77: label=Faces, prediction=man with backpack [✗ WRONG]
[prompt3] Example 78: label=Faces, prediction=woman in white shirt [✗ WRONG]
[prompt3] Example 79: label=Faces, prediction=woman wearing pearls [✗ WRONG]
[prompt3] Example 80: label=Faces, prediction=woman with bottle [✗ WRONG]
[prompt3] Example 81: label=Faces, prediction=woman wearing pearl necklace [✗ WRONG]
[prompt3] Example 82: label=Faces, prediction=woman with pearls [✗ WRONG]
[prompt3] Example 83: label=Faces, prediction=woman wearing pearls [✗ WRONG]
[prompt3] Example 84: label=Faces, prediction=man in front of window [✗ WRONG]
[prompt3] Example 85: label=Faces, prediction=Man in black shirt outside. [✗ WRONG]
[prompt3] Example 86: label=Faces, prediction=man in room [✗ WRONG]
[prompt3] Example 87: label=Faces, prediction=man in front of door [✗ WRONG]
[prompt3] Example 88: label=Faces, prediction=man [✗ WRONG]
[prompt3] Example 89: label=Faces, prediction=man in hallway [✗ WRONG]
[prompt3] Example 90: label=Faces, prediction=man in black shirt [✗ WRONG]
[prompt3] Example 91: label=Faces, prediction=man in black shirt [✗ WRONG]
[prompt3] Example 92: label=Faces, prediction=man in front of map [✗ WRONG]
[prompt3] Example 93: label=Faces, prediction=man making hand gesture [✗ WRONG]
[prompt3] Example 94: label=Faces, prediction=man pointing at head [✗ WRONG]
[prompt3] Example 95: label=Faces, prediction=woman in library [✗ WRONG]
[prompt3] Example 96: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 97: label=Faces, prediction=woman in hallway [✗ WRONG]
[prompt3] Example 98: label=Faces, prediction=woman with dark hair [✗ WRONG]
[prompt3] Example 99: label=Faces, prediction=woman [✗ WRONG]
[prompt3] Example 100: label=Faces, prediction=woman with curly hair [✗ WRONG]
[prompt3] Example 101: label=Faces, prediction=woman with curly hair [✗ WRONG]
[prompt3] Example 102: label=Faces, prediction=girl smiling [✗ WRONG]
[prompt3] Example 103: label=Faces, prediction=woman [✗ WRONG]
[prompt3] Example 104: label=Faces, prediction=man with water cooler [✗ WRONG]
[prompt3] Example 105: label=Faces, prediction=man posing for picture [✗ WRONG]
[prompt3] Example 106: label=Faces, prediction=man in cubicle [✗ WRONG]
[prompt3] Example 107: label=Faces, prediction=man in blue shirt [✗ WRONG]
[prompt3] Example 108: label=Faces, prediction=man in blue shirt [✗ WRONG]
[prompt3] Example 109: label=Faces, prediction=man with computer [✗ WRONG]
[prompt3] Example 110: label=Faces, prediction=Painting of man wearing hat. [✗ WRONG]
[prompt3] Example 111: label=Faces, prediction=man with beard [✗ WRONG]
[prompt3] Example 112: label=Faces, prediction=cartoon character [✗ WRONG]
[prompt3] Example 113: label=Faces, prediction=man in black shirt [✗ WRONG]
[prompt3] Example 114: label=Faces, prediction=man in black shirt [✗ WRONG]
[prompt3] Example 115: label=Faces, prediction=man in black shirt [✗ WRONG]
[prompt3] Example 116: label=Faces, prediction=A woman in front of a chalkboard with equations on it. [✗ WRONG]
[prompt3] Example 117: label=Faces, prediction=A woman with a mole on her forehead. [✗ WRONG]
[prompt3] Example 118: label=Faces, prediction=woman in cubicle [✗ WRONG]
[prompt3] Example 119: label=Faces, prediction=woman in front of shelves [✗ WRONG]
[prompt3] Example 120: label=Faces, prediction=woman in front of computer [✗ WRONG]
[prompt3] Example 121: label=Faces, prediction=Woman in front of poster. [✗ WRONG]
[prompt3] Example 122: label=Faces, prediction=woman in office [✗ WRONG]
[prompt3] Example 123: label=Faces, prediction=woman in front of shelves [✗ WRONG]
[prompt3] Example 124: label=Faces, prediction=woman in office [✗ WRONG]
[prompt3] Example 125: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 126: label=Faces, prediction=woman in front of posters [✗ WRONG]
[prompt3] Example 127: label=Faces, prediction=woman in front of shelves [✗ WRONG]
[prompt3] Example 128: label=Faces, prediction=woman in hallway [✗ WRONG]
[prompt3] Example 129: label=Faces, prediction=woman smiling [✗ WRONG]
[prompt3] Example 130: label=Leopards, prediction=Cheetah running. [✗ WRONG]
[prompt3] Example 131: label=Leopards, prediction=cheetahs [✗ WRONG]
[prompt3] Example 132: label=Leopards, prediction=cheetah walking [✗ WRONG]
[prompt3] Example 133: label=Leopards, prediction=cheetah with bird [✗ WRONG]
[prompt3] Example 134: label=Leopards, prediction=cheetah in grass [✗ WRONG]
[prompt3] Example 135: label=Leopards, prediction=cheetah standing in grass [✗ WRONG]
[prompt3] Example 136: label=Leopards, prediction=cheetahs [✗ WRONG]
[prompt3] Example 137: label=Leopards, prediction=A cheetah's face. [✗ WRONG]
[prompt3] Example 138: label=Leopards, prediction=cheetah [✗ WRONG]
[prompt3] Example 139: label=Leopards, prediction=cheetahs [✗ WRONG]
[prompt3] Example 140: label=Leopards, prediction=Leopard in tree [✗ WRONG]
[prompt3] Example 141: label=Leopards, prediction=Leopard standing on rock [✗ WRONG]
[prompt3] Example 142: label=Leopards, prediction=Leopard eating prey [✗ WRONG]
[prompt3] Example 143: label=Leopards, prediction=Leopard in grass. [✗ WRONG]
[prompt3] Example 144: label=Leopards, prediction=leopard standing on rock [✗ WRONG]
[prompt3] Example 145: label=Leopards, prediction=leopard [✗ WRONG]
[prompt3] Example 146: label=Leopards, prediction=Leopard sitting on tree trunk [✗ WRONG]
[prompt3] Example 147: label=Leopards, prediction=A leopard in the wild. [✗ WRONG]
[prompt3] Example 148: label=Leopards, prediction=leopard [✗ WRONG]
[prompt3] Example 149: label=Leopards, prediction=Leopard in tree. [✗ WRONG]
[prompt3] Example 150: label=Leopards, prediction=leopard in water [✗ WRONG]
[prompt3] Example 151: label=Leopards, prediction=leopard walking [✗ WRONG]
[prompt3] Example 152: label=Leopards, prediction=leopard on rock [✗ WRONG]
[prompt3] Example 153: label=Leopards, prediction=Leopard walking on rock [✗ WRONG]
[prompt3] Example 154: label=Leopards, prediction=leopard [✗ WRONG]
[prompt3] Example 155: label=Leopards, prediction=leopard laying down [✗ WRONG]
[prompt3] Example 156: label=Leopards, prediction=leopard walking on rocks [✗ WRONG]
[prompt3] Example 157: label=Leopards, prediction=Leopard in jungle [✗ WRONG]
[prompt3] Example 158: label=Leopards, prediction=Leopard on snow [✗ WRONG]
